ite,time_1,time_2,ans
4317,0,4.88E-5,
4318,0,1.11E-4,
4319,0.001,1.124E-4,
4320,0,8.84E-5,
4321,0,8.66E-5,
4322,0,8.61E-5,
4323,0,9.41E-5,
4324,0,1.659E-4,
4325,0,1.078E-4,
4326,0.001,8.35E-5,
4327,0,1.598E-4,
4328,0,7.56E-5,
4329,0,8.88E-5,
4330,0,1.299E-4,
4331,0.001,7.29E-5,
4332,0,9.86E-5,
4333,0,9.42E-5,
4334,0,6.4E-5,
4335,0,9.37E-5,
4336,0,5.82E-5,
4337,0.001,7.16E-5,
4338,0,8.64E-5,
4339,0,5.8E-5,
4340,0,9.46E-5,
4341,0,1.107E-4,
4342,0,5.74E-5,
4343,0,8.37E-5,
4344,0,9.04E-5,
4345,0.001,1.917E-4,
4346,0,9.5E-5,
4347,0,9.12E-5,
4348,0,1.12E-4,
4349,0,5.92E-5,
4350,0,5.86E-5,
4351,0.001,1.038E-4,
4352,0,9.21E-5,
4353,0,1.009E-4,
4354,0.001,9.55E-5,
4355,0.001,6.61E-5,
4356,0,8.14E-5,
4357,0,8.5E-5,
4358,0,7.99E-5,
4359,0,1.47E-4,
4360,0,1.013E-4,
4361,0.001,1.089E-4,
4362,0,1.001E-4,
4363,0,1.259E-4,
4364,0,4.99E-5,
4365,0,9.16E-5,
4366,0,8.43E-5,
4367,0,8.36E-5,
4368,0,5.53E-5,
4369,0,8.56E-5,
4370,0.001,1.218E-4,
4371,0,1.175E-4,
4372,0,8.54E-5,
4373,0,5.8E-5,
4374,0,8.41E-5,
4375,0.001,1.378E-4,
4376,0,9.42E-5,
4377,0,1.287E-4,
4378,0,9.1E-5,
4379,0.001,1.35E-4,
4380,0,1.001E-4,
4381,0,1.192E-4,
4382,0,9.19E-5,
4383,0,1.08E-4,
4384,0,8.72E-5,
4385,0,9.41E-5,
4386,0,8.29E-5,
4387,0,1.154E-4,
4388,0,1.212E-4,
4389,0,8.55E-5,
4390,0,8.69E-5,
4391,0,5.54E-5,
4392,0,9.43E-5,
4393,0,8.46E-5,
4394,0,5.59E-5,
4395,0,1.148E-4,
4396,0,8.06E-5,
4397,0,9.6E-5,
4398,0,6.27E-5,
4399,0,8.49E-5,
4400,0.001,7.14E-5,
4401,0,5.73E-5,
4402,0,9.62E-5,
4403,0,8.74E-5,
4404,0,8.64E-5,
4405,0,9.05E-5,
4406,0,9.99E-5,
4407,0,1.053E-4,
4408,0,1.197E-4,
4409,0.001,4.82E-4,
4410,0,5.69E-5,
4411,0,5.99E-5,
4412,0,8.4E-5,
4413,0,1.183E-4,
4414,0,8.33E-5,
4415,0,9.35E-5,
4416,0,1.5E-4,
4417,0.001,1.304E-4,
4418,0,1.166E-4,
4419,0,1.037E-4,
4420,0,1.136E-4,
4421,0,1.15E-4,
4422,0,1.279E-4,
4423,0,1.317E-4,
4424,0,1.151E-4,
4425,0,9.39E-5,
4426,0,9.63E-5,
4427,0,9.22E-5,
4428,0,9.16E-5,
4429,0,8.74E-5,
4430,0,1.332E-4,
4431,0,1.21E-4,
4432,0,8.39E-5,
4433,0,8.69E-5,
4434,0,6.05E-5,
4435,0,1.078E-4,
4436,0.001,6.49E-5,
4437,0,6.62E-5,
4438,0.001,9.59E-5,
4439,0,9.79E-5,
4440,0,9.38E-5,
4441,0,1.494E-4,
4442,0,9.34E-5,
4443,0,6.44E-5,
4444,0,8.52E-5,
4445,0.001,1.264E-4,
4446,0,1.282E-4,
4447,0,8.51E-5,
4448,0,1.029E-4,
4449,0,5.73E-5,
4450,0,1.259E-4,
4451,0,8.81E-5,
4452,0,8.31E-5,
4453,0,1.182E-4,
4454,0.001,6.6E-5,
4455,0,8.56E-5,
4456,0,1.149E-4,
4457,0,1.031E-4,
4458,0,1.18E-4,
4459,0,1.03E-4,
4460,0,1.147E-4,
4461,0,1.004E-4,
4462,0,1.149E-4,
4463,0,8.63E-5,
4464,0,8.29E-5,
4465,0,8.55E-5,
4466,0,1.011E-4,
4467,0,1.192E-4,
4468,0,1.243E-4,
4469,0,5.74E-5,
4470,0,8.91E-5,
4471,0,5.68E-5,
4472,0,1.142E-4,
4473,0,2.531E-4,
4474,0,1.155E-4,
4475,0,1.188E-4,
4476,0,8.02E-5,
4477,0,1.202E-4,
4478,0,1.172E-4,
4479,0,9.2E-5,
4480,0,5.01E-5,
4481,0,1.118E-4,
4482,0,8.26E-5,
4483,0,2.521E-4,
4484,0,1.208E-4,
4485,0,1.281E-4,
4486,0,7.76E-5,
4487,0,1.323E-4,
4488,0,2.644E-4,
4489,0,1.211E-4,
4490,0,1.335E-4,
4491,0,1.175E-4,
4492,0,9.56E-5,
4493,0,1.054E-4,
4494,0,1.067E-4,
4495,0,9.36E-5,
4496,0,2.041E-4,
4497,0,1.048E-4,
4498,0,1.75E-4,
4499,0,1.36E-4,
4500,0,1.081E-4,
4501,0,1.096E-4,
4502,0.001,1.206E-4,
4503,0,1.192E-4,
4504,0,1.109E-4,
4505,0,7.39E-5,
4506,0,7.51E-5,
4507,0,1.266E-4,
4508,0,1.126E-4,
4509,0,1.166E-4,
4510,0,1.261E-4,
4511,0,9.35E-5,
4512,0,1.136E-4,
4513,0,1.126E-4,
4514,0,1.108E-4,
4515,0,2.008E-4,
4516,0,1.01E-4,
4517,0,1.047E-4,
4518,0,1.148E-4,
4519,0,9.69E-5,
4520,0,1.131E-4,
4521,0,1.093E-4,
4522,0,1.097E-4,
4523,0,1.166E-4,
4524,0,1.306E-4,
4525,0,1.2E-4,
4526,0.001,1.351E-4,
4527,0,1.188E-4,
4528,0.001,8.51E-5,
4529,0.001,1.149E-4,
4530,0,1.179E-4,
4531,0,1.189E-4,
4532,0,1.128E-4,
4533,0,9.77E-5,
4534,0,1.115E-4,
4535,0.001,1.227E-4,
4536,0,1.1E-4,
4537,0,1.055E-4,
4538,0,9.89E-5,
4539,0,8.96E-5,
4540,0,8.47E-5,
4541,0,1.021E-4,
4542,0,7.67E-5,
4543,0,2.496E-4,
4544,0.001,6.85E-5,
4545,0,1.144E-4,
4546,0,1.015E-4,
4547,0,1.183E-4,
4548,0,1.111E-4,
4549,0,8.17E-5,
4550,0,1.171E-4,
4551,0,1.253E-4,
4552,0,1.23E-4,
4553,0,1.247E-4,
4554,0,1.188E-4,
4555,0,1.057E-4,
4556,0,9.52E-5,
4557,0,7.84E-5,
4558,0,6.61E-5,
4559,0.001,7.44E-5,
4560,0,1.103E-4,
4561,0,5.85E-5,
4562,0,1.127E-4,
4563,0,9.04E-5,
4564,0,8.96E-5,
4565,0,1.164E-4,
4566,0,1.117E-4,
4567,0,2.701E-4,
4568,0,6.02E-5,
4569,0,9.79E-5,
4570,0,8.27E-5,
4571,0,1.194E-4,
4572,0,9.46E-5,
4573,0,1.136E-4,
4574,0,8.85E-5,
4575,0,9.54E-5,
4576,0.001,8.41E-5,
4577,0,5.79E-5,
4578,0.001,1.049E-4,
4579,0,1.246E-4,
4580,0,1.178E-4,
4581,0,1.186E-4,
4582,0,1.162E-4,
4583,0,1.533E-4,
4584,0,1.262E-4,
4585,0.001,6.0E-5,
4586,0,8.89E-5,
4587,0,9.44E-5,
4588,0,8.52E-5,
4589,0,1.17E-4,
4590,0,1.233E-4,
4591,0,8.77E-5,
4592,0,8.44E-5,
4593,0,8.23E-5,
4594,0,1.18E-4,
4595,0,8.29E-5,
4596,0,8.23E-5,
4597,0,1.253E-4,
4598,0,1.153E-4,
4599,0,1.305E-4,
4600,0,8.37E-5,
4601,0,1.121E-4,
4602,0,8.79E-5,
4603,0,1.227E-4,
4604,0,1.189E-4,
4605,0,8.45E-5,
4606,0,1.149E-4,
4607,0,1.211E-4,
4608,0,1.187E-4,
4609,0,8.28E-5,
4610,0,8.93E-5,
4611,0,9.38E-5,
4612,0,1.143E-4,
4613,0,8.93E-5,
4614,0,8.26E-5,
4615,0,1.264E-4,
4616,0,1.371E-4,
4617,0,1.154E-4,
4618,0,1.351E-4,
4619,0,1.237E-4,
4620,0,9.2E-5,
4621,0,8.76E-5,
4622,0,8.41E-5,
4623,0,1.138E-4,
4624,0,8.6E-5,
4625,0,2.254E-4,
4626,0,1.206E-4,
4627,0,1.153E-4,
4628,0,1.158E-4,
4629,0.001,1.234E-4,
4630,0,1.155E-4,
4631,0,7.91E-5,
4632,0,7.02E-5,
4633,0.001,5.29E-5,
4634,0,1.072E-4,
4635,0,1.072E-4,
4636,0.001,9.31E-5,
4637,0,1.111E-4,
4638,0.001,8.56E-5,
4639,0,1.173E-4,
4640,0,1.385E-4,
4641,0,1.197E-4,
4642,0,8.67E-5,
4643,0.001,9.22E-5,
4644,0,8.81E-5,
4645,0,8.27E-5,
4646,0,1.142E-4,
4647,0,1.139E-4,
4648,0,9.05E-5,
4649,0,6.59E-5,
4650,0,8.89E-5,
4651,0,9.1E-5,
4652,0.001,9.27E-5,
4653,0,5.32E-5,
4654,0,7.79E-5,
4655,0.001,1.488E-4,
4656,0,1.198E-4,
4657,0,1.157E-4,
4658,0,1.229E-4,
4659,0,1.03E-4,
4660,0,8.1E-5,
4661,0,1.131E-4,
4662,0,1.169E-4,
4663,0,1.071E-4,
4664,0,8.83E-5,
4665,0,1.066E-4,
4666,0,5.82E-5,
4667,0,1.07E-4,
4668,0.001,1.216E-4,
4669,0,1.094E-4,
4670,0,1.206E-4,
4671,0.001,1.133E-4,
4672,0,1.126E-4,
4673,0,1.179E-4,
4674,0,1.274E-4,
4675,0,8.4E-5,
4676,0,9.21E-5,
4677,0.001,1.311E-4,
4678,0,1.347E-4,
4679,0,1.186E-4,
4680,0,8.44E-5,
4681,0,1.275E-4,
4682,0,1.129E-4,
4683,0,8.42E-5,
4684,0,8.98E-5,
4685,0,1.081E-4,
4686,0,7.74E-5,
4687,0,1.183E-4,
4688,0,5.34E-5,
4689,0,1.094E-4,
4690,0,8.92E-5,
4691,0,1.243E-4,
4692,0,4.83E-5,
4693,0,8.8E-5,
4694,0,1.154E-4,
4695,0,1.159E-4,
4696,0,9.38E-5,
4697,0,8.17E-5,
4698,0.001,1.314E-4,
4699,0,9.54E-5,
4700,0.001,1.058E-4,
4701,0,9.23E-5,
4702,0,1.001E-4,
4703,0,6.24E-5,
4704,0,5.6E-5,
4705,0,9.09E-5,
4706,0.001,6.66E-5,
4707,0,5.82E-5,
4708,0,8.94E-5,
4709,0,5.92E-5,
4710,0,6.01E-5,
4711,0.001,1.172E-4,
4712,0,9.23E-5,
4713,0,7.51E-5,
4714,0,7.69E-5,
4715,0,6.24E-5,
4716,0,8.69E-5,
4717,0,5.94E-5,
4718,0,6.78E-5,
4719,0.001,1.182E-4,
4720,0,9.08E-5,
4721,0,5.53E-5,
4722,0,1.183E-4,
4723,0,1.135E-4,
4724,0,7.03E-5,
4725,0,1.023E-4,
4726,0,5.5E-5,
4727,0,8.42E-5,
4728,0,1.305E-4,
4729,0.001,1.224E-4,
4730,0,9.82E-5,
4731,0,6.28E-5,
4732,0.001,6.9E-5,
4733,0,1.646E-4,
4734,0.001,9.23E-5,
4735,0,9.16E-5,
4736,0,1.623E-4,
4737,0,1.168E-4,
4738,0,6.12E-5,
4739,0,8.64E-5,
4740,0,5.8E-5,
4741,0,5.56E-5,
4742,0.001,1.383E-4,
4743,0,6.41E-5,
4744,0,9.27E-5,
4745,0,1.228E-4,
4746,0,1.183E-4,
4747,0,1.199E-4,
4748,0,8.34E-5,
4749,0,5.59E-5,
4750,0,5.79E-5,
4751,0,5.9E-5,
4752,0,9.23E-5,
4753,0,8.21E-5,
4754,0,1.12E-4,
4755,0,8.69E-5,
4756,0.001,9.29E-5,
4757,0,5.55E-5,
4758,0,9.16E-5,
4759,0,1.178E-4,
4760,0,1.151E-4,
4761,0.001,9.3E-5,
4762,0,8.37E-5,
4763,0,6.62E-5,
4764,0,8.68E-5,
4765,0,1.16E-4,
4766,0,1.149E-4,
4767,0,1.126E-4,
4768,0,8.52E-5,
4769,0,1.357E-4,
4770,0,6.18E-5,
4771,0,1.268E-4,
4772,0,8.54E-5,
4773,0,8.86E-5,
4774,0,8.55E-5,
4775,0,6.46E-5,
4776,0,1.201E-4,
4777,0,9.49E-5,
4778,0,1.177E-4,
4779,0,8.56E-5,
4780,0,1.192E-4,
4781,0,8.63E-5,
4782,0,8.53E-5,
4783,0,9.24E-5,
4784,0,9.11E-5,
4785,0,8.59E-5,
4786,0,1.231E-4,
4787,0,1.265E-4,
4788,0,8.94E-5,
4789,0.001,9.1E-5,
4790,0,8.61E-5,
4791,0.001,2.213E-4,
4792,0,7.83E-5,
4793,0,8.56E-5,
4794,0,5.7E-5,
4795,0,9.33E-5,
4796,0,9.61E-5,
4797,0,6.97E-5,
4798,0,9.22E-5,
4799,0,1.222E-4,
4800,0,8.49E-5,
4801,0,6.13E-5,
4802,0,6.56E-5,
4803,0,9.49E-5,
4804,0,1.121E-4,
4805,0,8.52E-5,
4806,0.001,7.942E-4,
4807,0,1.285E-4,
4808,0,8.67E-5,
4809,0,8.88E-5,
4810,0,5.83E-5,
4811,0.001,5.71E-5,
4812,0,9.02E-5,
4813,0,1.377E-4,
4814,0,8.3E-5,
4815,0,5.69E-5,
4816,0,8.61E-5,
4817,0,5.63E-5,
4818,0,9.41E-5,
4819,0,1.179E-4,
4820,0,8.33E-5,
4821,0,9.45E-5,
4822,0,8.67E-5,
4823,0,2.436E-4,
4824,0,7.87E-5,
4825,0.001,5.42E-5,
4826,0,1.161E-4,
4827,0,8.33E-5,
4828,0,5.99E-5,
4829,0,8.87E-5,
4830,0,8.77E-5,
4831,0.001,9.03E-5,
4832,0,1.132E-4,
4833,0,1.182E-4,
4834,0,8.05E-5,
4835,0,1.222E-4,
4836,0.001,3.143E-4,
4837,0,1.218E-4,
4838,0,8.89E-5,
4839,0,1.168E-4,
4840,0,6.62E-5,
4841,0,1.072E-4,
4842,0,1.048E-4,
4843,0,1.138E-4,
4844,0.001,1.166E-4,
4845,0,1.192E-4,
4846,0,9.38E-5,
4847,0,5.12E-5,
4848,0,8.69E-5,
4849,0,8.24E-5,
4850,0,1.144E-4,
4851,0,8.98E-5,
4852,0,1.179E-4,
4853,0,8.23E-5,
4854,0,1.242E-4,
4855,0,1.143E-4,
4856,0,9.13E-5,
4857,0,1.136E-4,
4858,0,1.169E-4,
4859,0,1.055E-4,
4860,0,1.153E-4,
4861,0,1.133E-4,
4862,0,1.156E-4,
4863,0,1.189E-4,
4864,0,9.04E-5,
4865,0,1.979E-4,
4866,0.001,1.255E-4,
4867,0,1.13E-4,
4868,0,1.166E-4,
4869,0,1.185E-4,
4870,0,1.043E-4,
4871,0,8.66E-5,
4872,0.001,1.205E-4,
4873,0,7.7E-5,
4874,0,1.174E-4,
4875,0,1.546E-4,
4876,0,8.3E-5,
4877,0,1.141E-4,
4878,0,5.56E-5,
4879,0.001,8.85E-5,
4880,0,1.106E-4,
4881,0,1.328E-4,
4882,0,8.25E-5,
4883,0,9.02E-5,
4884,0,9.46E-5,
4885,0,9.3E-5,
4886,0,9.03E-5,
4887,0,1.133E-4,
4888,0,7.91E-5,
4889,0,8.55E-5,
4890,0.001,9.42E-5,
4891,0,8.5E-5,
4892,0,1.172E-4,
4893,0,7.37E-5,
4894,0,9.5E-5,
4895,0,1.143E-4,
4896,0,1.161E-4,
4897,0,1.437E-4,
4898,0,1.318E-4,
4899,0,8.16E-5,
4900,0,8.44E-5,
4901,0,1.094E-4,
4902,0,1.168E-4,
4903,0,1.159E-4,
4904,0.001,9.38E-5,
4905,0,1.0E-4,
4906,0,1.205E-4,
4907,0,8.25E-5,
4908,0,7.02E-5,
4909,0,7.25E-5,
4910,0.001,8.56E-5,
4911,0,1.291E-4,
4912,0.001,1.229E-4,
4913,0.001,1.172E-4,
4914,0,1.199E-4,
4915,0,1.311E-4,
4916,0,1.127E-4,
4917,0,1.231E-4,
4918,0,1.089E-4,
4919,0,1.158E-4,
4920,0,9.56E-5,
4921,0,1.142E-4,
4922,0,1.229E-4,
4923,0,1.172E-4,
4924,0,8.34E-5,
4925,0,1.125E-4,
4926,0,1.148E-4,
4927,0,1.274E-4,
4928,0,1.181E-4,
4929,0,1.173E-4,
4930,0,1.343E-4,
4931,0,1.295E-4,
4932,0,9.3E-5,
4933,0.001,9.1E-5,
4934,0,1.149E-4,
4935,0.001,1.276E-4,
4936,0,1.168E-4,
4937,0,1.153E-4,
4938,0,5.81E-5,
4939,0,1.111E-4,
4940,0,1.245E-4,
4941,0,9.11E-5,
4942,0,1.134E-4,
4943,0.001,6.3E-5,
4944,0,1.297E-4,
4945,0,8.68E-5,
4946,0,9.1E-5,
4947,0,5.27E-5,
4948,0,7.74E-5,
4949,0,1.168E-4,
4950,0,1.256E-4,
4951,0,8.86E-5,
4952,0,9.24E-5,
4953,0,1.189E-4,
4954,0,9.55E-5,
4955,0,1.143E-4,
4956,0,1.161E-4,
4957,0,9.33E-5,
4958,0,1.194E-4,
4959,0,8.47E-5,
4960,0,1.155E-4,
4961,0,1.094E-4,
4962,0,1.131E-4,
4963,0.001,1.22E-4,
4964,0,1.104E-4,
4965,0,1.142E-4,
4966,0,1.139E-4,
4967,0,1.123E-4,
4968,0,1.186E-4,
4969,0,1.159E-4,
4970,0,8.22E-5,
4971,0.001,8.71E-5,
4972,0,1.17E-4,
4973,0,8.69E-5,
4974,0,8.38E-5,
4975,0,9.09E-5,
4976,0,1.098E-4,
4977,0,1.141E-4,
4978,0,1.15E-4,
4979,0,1.224E-4,
4980,0,1.173E-4,
4981,0,1.103E-4,
4982,0,9.46E-5,
4983,0,6.09E-5,
4984,0,1.151E-4,
4985,0,1.15E-4,
4986,0,6.62E-5,
4987,0,1.263E-4,
4988,0.001,1.245E-4,
4989,0,1.158E-4,
4990,0,9.45E-5,
4991,0,7.95E-5,
4992,0,1.09E-4,
4993,0,8.37E-5,
4994,0,1.227E-4,
4995,0,8.25E-5,
4996,0,1.125E-4,
4997,0,1.058E-4,
4998,0,8.68E-5,
4999,0,1.14E-4,
5000,0,1.15E-4,
5001,0,8.93E-5,
5002,0,6.89E-5,
5003,0,1.119E-4,
5004,0,1.035E-4,
5005,0,1.091E-4,
5006,0,1.137E-4,
5007,0,1.813E-4,
5008,0,1.224E-4,
5009,0,1.215E-4,
5010,0,1.185E-4,
5011,0.001,8.51E-5,
5012,0,9.0E-5,
5013,0,8.25E-5,
5014,0,9.37E-5,
5015,0,1.166E-4,
5016,0,1.142E-4,
5017,0,1.569E-4,
5018,0,1.173E-4,
5019,0,8.64E-5,
5020,0,1.175E-4,
5021,0,2.082E-4,
5022,0,1.062E-4,
5023,0,1.349E-4,
5024,0,1.169E-4,
5025,0,1.259E-4,
5026,0,1.073E-4,
5027,0,1.065E-4,
5028,0,1.121E-4,
5029,0,1.189E-4,
5030,0,1.143E-4,
5031,0,1.14E-4,
5032,0,1.61E-4,
5033,0,8.47E-5,
5034,0,8.89E-5,
5035,0,1.213E-4,
5036,0,5.09E-5,
5037,0.001,8.85E-5,
5038,0,1.162E-4,
5039,0,9.65E-5,
5040,0,8.33E-5,
5041,0,6.25E-5,
5042,0,1.187E-4,
5043,0,1.182E-4,
5044,0,8.54E-5,
5045,0.001,1.905E-4,
5046,0,1.158E-4,
5047,0,1.131E-4,
5048,0,8.49E-5,
5049,0,1.194E-4,
5050,0,9.57E-5,
5051,0,6.58E-5,
5052,0,1.161E-4,
5053,0,2.15E-4,
5054,0,9.11E-5,
5055,0,1.15E-4,
5056,0,9.05E-5,
5057,0.001,1.471E-4,
5058,0,1.215E-4,
5059,0,9.68E-5,
5060,0,1.212E-4,
5061,0,1.555E-4,
5062,0.001,6.14E-5,
5063,0,8.52E-5,
5064,0,7.82E-5,
5065,0,1.192E-4,
5066,0,8.82E-5,
5067,0,1.095E-4,
5068,0,9.83E-5,
5069,0,6.75E-5,
5070,0,8.36E-5,
5071,0,1.012E-4,
5072,0,6.58E-5,
5073,0,1.139E-4,
5074,0,8.82E-5,
5075,0,9.32E-5,
5076,0,1.47E-4,
5077,0,9.02E-5,
5078,0.001,1.178E-4,
5079,0,8.52E-5,
5080,0,1.166E-4,
5081,0,1.144E-4,
5082,0.001,1.173E-4,
5083,0,9.13E-5,
5084,0,8.83E-5,
5085,0,9.17E-5,
5086,0,8.68E-5,
5087,0,1.165E-4,
5088,0,8.04E-5,
5089,0.001,6.67E-5,
5090,0,1.008E-4,
5091,0.001,1.11E-4,
5092,0,1.014E-4,
5093,0,7.93E-5,
5094,0,5.19E-5,
5095,0,8.63E-5,
5096,0,8.79E-5,
5097,0,1.321E-4,
5098,0,9.73E-5,
5099,0,8.55E-5,
5100,0,8.48E-5,
5101,0,8.9E-5,
5102,0,1.166E-4,
5103,0,6.87E-5,
5104,0,8.78E-5,
5105,0,5.88E-5,
5106,0,1.005E-4,
5107,0,1.185E-4,
5108,0,7.05E-5,
5109,0.001,8.18E-5,
5110,0,8.63E-5,
5111,0,6.99E-5,
5112,0,5.93E-5,
5113,0.001,2.421E-4,
5114,0,6.05E-5,
5115,0,9.02E-5,
5116,0,9.66E-5,
5117,0,8.61E-5,
5118,0,1.153E-4,
5119,0.001,9.71E-5,
5120,0,8.5E-5,
5121,0,1.007E-4,
5122,0,1.109E-4,
5123,0,8.53E-5,
5124,0,6.01E-5,
5125,0,1.12E-4,
5126,0,9.86E-5,
5127,0,5.63E-5,
5128,0,6.2E-5,
5129,0,1.012E-4,
5130,0,1.026E-4,
5131,0,1.208E-4,
5132,0,1.017E-4,
5133,0,5.97E-5,
5134,0,1.118E-4,
5135,0,9.21E-5,
5136,0,6.2E-5,
5137,0.001,1.212E-4,
5138,0.001,8.63E-5,
5139,0,8.63E-5,
5140,0.001,8.65E-5,
5141,0.001,6.0E-5,
5142,0,5.94E-5,
5143,0,1.173E-4,
5144,0,1.097E-4,
5145,0,5.92E-5,
5146,0.001,1.21E-4,
5147,0.001,9.76E-5,
5148,0,8.64E-5,
5149,0,1.127E-4,
5150,0,9.17E-5,
5151,0,9.37E-5,
5152,0,8.71E-5,
5153,0,8.35E-5,
5154,0,9.24E-5,
5155,0,1.163E-4,
5156,0,8.39E-5,
5157,0.001,1.315E-4,
5158,0,1.328E-4,
5159,0,8.39E-5,
5160,0,9.3E-5,
5161,0,6.44E-5,
5162,0,1.152E-4,
5163,0.001,8.59E-5,
5164,0,1.203E-4,
5165,0,5.85E-5,
5166,0,1.319E-4,
5167,0,1.2E-4,
5168,0,8.43E-5,
5169,0,8.43E-5,
5170,0,1.297E-4,
5171,0,9.66E-5,
5172,0.001,9.51E-5,
5173,0,9.23E-5,
5174,0,1.034E-4,
5175,0,1.177E-4,
5176,0,9.84E-5,
5177,0,9.03E-5,
5178,0,9.95E-5,
5179,0,5.68E-5,
5180,0,8.75E-5,
5181,0.001,1.133E-4,
5182,0,1.129E-4,
5183,0,1.097E-4,
5184,0,1.097E-4,
5185,0,8.41E-5,
5186,0,5.51E-5,
5187,0,1.011E-4,
5188,0,9.41E-5,
5189,0.001,1.241E-4,
5190,0,8.46E-5,
5191,0,9.86E-5,
5192,0,1.144E-4,
5193,0,5.49E-5,
5194,0,9.35E-5,
5195,0,9.32E-5,
5196,0,1.201E-4,
5197,0,8.79E-5,
5198,0,8.33E-5,
5199,0,1.256E-4,
5200,0.001,8.47E-5,
5201,0,1.145E-4,
5202,0,1.18E-4,
5203,0,8.89E-5,
5204,0.001,1.937E-4,
5205,0,8.35E-5,
5206,0,1.238E-4,
5207,0,8.71E-5,
5208,0,1.138E-4,
5209,0,1.798E-4,
5210,0,1.155E-4,
5211,0,6.2E-5,
5212,0,5.65E-5,
5213,0,1.13E-4,
5214,0,1.14E-4,
5215,0,1.086E-4,
5216,0,1.151E-4,
5217,0,1.138E-4,
5218,0,1.265E-4,
5219,0,1.15E-4,
5220,0.001,1.114E-4,
5221,0,1.155E-4,
5222,0,1.132E-4,
5223,0.001,5.87E-5,
5224,0,1.224E-4,
5225,0,1.143E-4,
5226,0,1.149E-4,
5227,0,1.144E-4,
5228,0,1.22E-4,
5229,0,1.101E-4,
5230,0,2.223E-4,
5231,0,8.35E-5,
5232,0,1.168E-4,
5233,0,1.227E-4,
5234,0,1.123E-4,
5235,0,6.38E-5,
5236,0,8.4E-5,
5237,0,8.44E-5,
5238,0,1.153E-4,
5239,0,8.52E-5,
5240,0.001,1.135E-4,
5241,0,1.158E-4,
5242,0,2.477E-4,
5243,0,1.139E-4,
5244,0,1.187E-4,
5245,0,1.123E-4,
5246,0,1.146E-4,
5247,0,5.7E-5,
5248,0.001,1.31E-4,
5249,0,9.57E-5,
5250,0,8.43E-5,
5251,0,9.65E-5,
5252,0.001,9.4E-5,
5253,0.001,1.241E-4,
5254,0,1.037E-4,
5255,0,8.23E-5,
5256,0,8.29E-5,
5257,0,1.194E-4,
5258,0,1.24E-4,
5259,0,1.011E-4,
5260,0,8.64E-5,
5261,0.001,9.3E-5,
5262,0,5.91E-5,
5263,0,1.155E-4,
5264,0,5.88E-5,
5265,0,7.37E-5,
5266,0.001,1.052E-4,
5267,0,1.166E-4,
5268,0,1.186E-4,
5269,0,1.147E-4,
5270,0.001,8.66E-5,
5271,0,8.76E-5,
5272,0.001,6.32E-5,
5273,0,1.182E-4,
5274,0,1.184E-4,
5275,0,8.28E-5,
5276,0,1.161E-4,
5277,0,1.115E-4,
5278,0.001,1.054E-4,
5279,0,1.181E-4,
5280,0,1.147E-4,
5281,0,1.14E-4,
5282,0,9.2E-5,
5283,0,1.141E-4,
5284,0,1.141E-4,
5285,0,1.167E-4,
5286,0,1.144E-4,
5287,0,9.38E-5,
5288,0,1.096E-4,
5289,0,1.167E-4,
5290,0,1.125E-4,
5291,0,1.143E-4,
5292,0,1.277E-4,
5293,0,9.22E-5,
5294,0,9.16E-5,
5295,0.001,8.6E-5,
5296,0,9.06E-5,
5297,0.001,1.086E-4,
5298,0,1.141E-4,
5299,0,7.35E-5,
5300,0,1.216E-4,
5301,0,1.175E-4,
5302,0,9.38E-5,
5303,0,8.29E-5,
5304,0,1.151E-4,
5305,0,1.211E-4,
5306,0,1.146E-4,
5307,0,6.51E-5,
5308,0,1.111E-4,
5309,0,1.078E-4,
5310,0,1.167E-4,
5311,0,8.93E-5,
5312,0,1.095E-4,
5313,0.001,1.107E-4,
5314,0,9.43E-5,
5315,0,1.089E-4,
5316,0,1.152E-4,
5317,0.001,1.119E-4,
5318,0,1.104E-4,
5319,0,1.133E-4,
5320,0,1.137E-4,
5321,0,2.171E-4,
5322,0,8.74E-5,
5323,0,1.715E-4,
5324,0.001,6.75E-5,
5325,0,8.98E-5,
5326,0,2.545E-4,
5327,0,9.47E-5,
5328,0,1.166E-4,
5329,0,1.178E-4,
5330,0,1.207E-4,
5331,0,9.73E-5,
5332,0,5.54E-5,
5333,0,8.57E-5,
5334,0,1.094E-4,
5335,0,8.63E-5,
5336,0,1.171E-4,
5337,0,1.023E-4,
5338,0,1.202E-4,
5339,0,8.22E-5,
5340,0,9.87E-5,
5341,0,8.98E-5,
5342,0.001,9.31E-5,
5343,0,9.18E-5,
5344,0,5.86E-5,
5345,0.001,1.102E-4,
5346,0,6.36E-5,
5347,0,5.78E-5,
5348,0,1.237E-4,
5349,0,1.049E-4,
5350,0,9.4E-5,
5351,0,5.88E-5,
5352,0,1.122E-4,
5353,0,8.48E-5,
5354,0,8.3E-5,
5355,0,8.74E-5,
5356,0,1.158E-4,
5357,0,8.81E-5,
5358,0,8.52E-5,
5359,0,8.61E-5,
5360,0,9.7E-5,
5361,0,1.051E-4,
5362,0,1.118E-4,
5363,0,8.65E-5,
5364,0,9.02E-5,
5365,0,1.124E-4,
5366,0,8.82E-5,
5367,0,1.136E-4,
5368,0,1.18E-4,
5369,0,1.114E-4,
5370,0,1.155E-4,
5371,0.001,1.225E-4,
5372,0,8.25E-5,
5373,0,1.223E-4,
5374,0,8.59E-5,
